id,recipe_name,prep_time_ai,cook_time_ai,time_source
1117,Chả cá chiên bánh tráng,20,15,gemma-4-31b-it_estimate
1118,Đu đủ hường xào tôm đất,20,10,gemma-4-31b-it_estimate
1119,Bò áp chảo chanh dây,25,15,gemma-4-31b-it_estimate
1120,Nghêu kho gừng,20,20,gemma-4-31b-it_estimate
1121,Canh đu đủ viên cua,25,20,gemma-4-31b-it_estimate
1122,Giò heo um nước cốt dừa,20,45,gemma-4-31b-it_estimate
1123,Canh cà chua nấu đậu,30,20,gemma-4-31b-it_estimate
1124,Thanh gà chiên xốt cay,20,15,gemma-4-31b-it_estimate
1125,Ếch chiên ngũ vị,25,20,gemma-4-31b-it_estimate
1126,Bánh hành tóp mỡ,45,20,gemma-4-31b-it_estimate
1127,Lẩu cháo chùm ngây,15,30,gemma-4-31b-it_estimate
1128,Cà ri hải sản,20,25,gemma-4-31b-it_estimate
1129,Dồi trường xào chua cay,15,10,gemma-4-31b-it_estimate
1130,Gà nướng chảo,45,20,gemma-4-31b-it_estimate
1131,Lẩu cá hồng nhúng giấm,20,15,gemma-4-31b-it_estimate
1132,Đà điểu xốt trái cây,30,20,gemma-4-31b-it_estimate
1133,Trứng đúc nấm rơm,15,15,gemma-4-31b-it_estimate
1134,Canh dưa hường tôm viên,20,15,gemma-4-31b-it_estimate
1135,Lẩu gà tứ xuyên,45,30,gemma-4-31b-it_estimate
1136,Mì áp chảo thịt heo,20,20,gemma-4-31b-it_estimate
1137,Gà quay xốt kem nấm,15,50,gemma-4-31b-it_estimate
1138,Ngọc mực xóc tỏi,15,15,gemma-4-31b-it_estimate
1139,Bồn bồn xào tôm,20,10,gemma-4-31b-it_estimate
1140,Bao tử cá kho tiêu,25,30,gemma-4-31b-it_estimate
1141,Đậu hủ bách hoa xốt thịt cua,30,25,gemma-4-31b-it_estimate
1142,Sườn kinh đô,20,30,gemma-4-31b-it_estimate
1143,Gà nướng xiên xốt đậu phộng,25,15,gemma-4-31b-it_estimate
1144,Cá trắm kho khế,30,60,gemma-4-31b-it_estimate
1145,Vịt nướng nước cốt dừa,30,35,gemma-4-31b-it_estimate
1146,Lẩu cá chẽm đậu hũ non,25,20,gemma-4-31b-it_estimate
1147,Mề gà kho thơm,20,15,gemma-4-31b-it_estimate
1148,Canh thơm cá ngừ,20,15,gemini-3.1-flash-lite-preview_estimate
1149,Mì xào xá xíu,30,20,gemini-3.1-flash-lite-preview_estimate
1150,Cánh gà chiên ngũ cốc,40,15,gemini-3.1-flash-lite-preview_estimate
1151,Cơm hến trộn,30,20,gemma-4-31b-it_estimate
1152,Cá lăng kho nghệ,25,40,gemma-4-31b-it_estimate
1153,Bắp bò xào xốt tiêu xanh,20,15,gemma-4-31b-it_estimate
1154,Teriyaki cá hồi,20,15,gemma-4-31b-it_estimate
1155,Bò tiềm trái dừa,20,60,gemma-4-31b-it_estimate
1156,Canh gà măng chua,25,25,gemma-4-31b-it_estimate
1157,Bí nhồi thịt kho,25,30,gemini-3.1-flash-lite-preview_estimate
1158,Gà lên mâm,40,45,gemini-3.1-flash-lite-preview_estimate
1159,Giò heo da giòn,80,80,gemini-3.1-flash-lite-preview_estimate
1160,Hủ tiếu mực,45,90,gemma-4-31b-it_estimate
1161,Gà kho nghệ chua cay,20,30,gemma-4-31b-it_estimate
1162,Cá lăng nướng thì là,25,15,gemma-4-31b-it_estimate
1163,Kho quẹt chay,20,25,gemma-4-31b-it_estimate
1164,Bò nấu trái cây,40,45,gemma-4-31b-it_estimate
1165,Chả mực bắp áp chảo,20,15,gemma-4-31b-it_estimate
1166,Mì căn xào sả ớt,20,15,gemma-4-31b-it_estimate
1167,Đà điểu xào lá cách,20,15,gemma-4-31b-it_estimate
1168,Phá lấu thịt bê,45,60,gemma-4-31b-it_estimate
1169,Lẩu ốc thả,45,30,gemini-3.1-flash-lite-preview_estimate
1170,Lươn nướng lá dứa,30,45,gemini-3.1-flash-lite-preview_estimate
1171,Măng tây xào tôm,20,10,gemini-3.1-flash-lite-preview_estimate
1172,Bắp bò xào sả ớt cơm cháy,20,20,gemma-4-31b-it_estimate
1173,Cá lăng kho cà bi,30,30,gemma-4-31b-it_estimate
1174,Gà rang muối,30,25,gemma-4-31b-it_estimate
1175,Canh cá lóc lá giang,30,20,gemma-4-31b-it_estimate
1176,Lẩu bò,40,60,gemma-4-31b-it_estimate
1177,Canh mực nấu nước dừa,25,15,gemma-4-31b-it_estimate
1178,Salad cá hồi húng quế,20,15,gemma-4-31b-it_estimate
1179,Vịt kho củ hũ dừa,30,45,gemma-4-31b-it_estimate
1180,Mực xáo nước cốt dừa,25,10,gemma-4-31b-it_estimate
1181,Tôm xốt cocktail,20,15,gemma-4-31b-it_estimate
1182,Gà nấu nước tương,25,40,gemma-4-31b-it_estimate
1183,Tôm chiên rong biển,30,10,gemma-4-31b-it_estimate
1184,Cơm gà xối mỡ,45,40,gemini-3.1-flash-lite-preview_estimate
1185,Lẩu đầu cá bớp rau kèo nèo,30,25,gemini-3.1-flash-lite-preview_estimate
1186,Nghêu xào lá khổ qua,20,10,gemini-3.1-flash-lite-preview_estimate
1187,Giò hoa rong biển,30,20,gemma-4-31b-it_estimate
1188,Lẩu cá cờ,20,15,gemma-4-31b-it_estimate
1189,Cuốn rau rừng thịt khìa chay,40,30,gemma-4-31b-it_estimate
1190,Giò heo hầm tứ quý,30,45,gemma-4-31b-it_estimate
1191,Hoành thánh nhân đậu chiên,20,15,gemma-4-31b-it_estimate
1192,Cá chim kho gừng ớt,25,30,gemma-4-31b-it_estimate
1193,Cá nướng cà ri,30,30,gemma-4-31b-it_estimate
1194,Lẩu kim chi,20,15,gemma-4-31b-it_estimate
1195,Sò lông xào chua ngọt,30,15,gemma-4-31b-it_estimate
1196,Mực xào nấm hương,20,15,gemma-4-31b-it_estimate
1197,Thịt kho hạt dẻ,30,70,gemma-4-31b-it_estimate
1198,Gà nướng lá húng lủi,30,35,gemma-4-31b-it_estimate
1199,Đuôi bò hầm hoa atiso,45,25,gemma-4-31b-it_estimate
1200,Canh ba rọi cuộn nấm,30,15,gemma-4-31b-it_estimate
1201,Cánh gà nhồi sả chiên xốt me,40,25,gemma-4-31b-it_estimate
1202,Trứng chiên ngải cứu,15,10,gemma-4-31b-it_estimate
1203,Cá viên chiên mè,30,20,gemma-4-31b-it_estimate
1204,Bánh đa xào hải sản,20,10,gemma-4-31b-it_estimate
1205,Gà hấp lá sen,30,40,gemma-4-31b-it_estimate
1206,Cơm chiên thịt bò và phô mai,20,15,gemma-4-31b-it_estimate
1207,Chả cá Lã Vọng,30,15,gemma-4-31b-it_estimate
1208,Lẩu bắp bò tôm chua,30,60,gemma-4-31b-it_estimate
1209,Gà tiềm chôm chôm,45,120,gemma-4-31b-it_estimate
1210,Chân giò nấu nước tương,30,75,gemma-4-31b-it_estimate
1211,Lẩu gà ớt hiểm,30,30,gemma-4-31b-it_estimate
1212,Gan heo xào chua ngọt,20,10,gemma-4-31b-it_estimate
1213,Sò huyết xào tỏi,25,10,gemma-4-31b-it_estimate
1214,Lẩu cá bớp,20,25,gemma-4-31b-it_estimate
1215,Xáo lòng,25,20,gemma-4-31b-it_estimate
1216,Heo quay hon,15,45,gemma-4-31b-it_estimate
1217,Gà cuộn cải bó xôi đút lò,20,30,gemma-4-31b-it_estimate
1218,Cá hấp củ sen,25,30,gemma-4-31b-it_estimate
1219,Thịt bò chiên mắm bò hóc,15,10,gemma-4-31b-it_estimate
1220,Canh lươn hầm cải chua,30,15,gemma-4-31b-it_estimate
1221,Tôm xào tàu xì,20,10,gemma-4-31b-it_estimate
1222,Cá nục hấp cuốn cải xanh,30,20,gemma-4-31b-it_estimate
1223,Tôm xào bông so đũa,20,15,gemma-4-31b-it_estimate
1224,Chả lụa kho trứng cút,25,20,gemma-4-31b-it_estimate
1225,Lẩu nấm đầu cá hồi,30,30,gemma-4-31b-it_estimate
1226,Canh măng cua đồng,30,30,gemma-4-31b-it_estimate
1227,Canh cá rau muống,25,25,gemma-4-31b-it_estimate
1228,Cá rim giấm mè,20,20,gemma-4-31b-it_estimate
1229,Mọc đông trứng cút,30,45,gemma-4-31b-it_estimate
1230,Bò cuộn nấm xốt tiêu,30,25,gemma-4-31b-it_estimate
1231,Cuốn chả tôm,30,20,gemma-4-31b-it_estimate
1232,Gà nấu đậu ngự,40,45,gemma-4-31b-it_estimate
1233,Sườn nướng xốt cay,30,25,gemma-4-31b-it_estimate
1234,Tôm ram thịt ba chỉ,20,20,gemma-4-31b-it_estimate
1235,Mít kho tương,30,25,gemma-4-31b-it_estimate
1236,Tôm sú xốt gấc,20,15,gemma-4-31b-it_estimate
1237,Đậu hũ xốt mè mayonnaise,20,15,gemma-4-31b-it_estimate
1238,Canh cá kèo rau đắng,15,15,gemma-4-31b-it_estimate
1239,Chả cá chiên cốm,30,15,gemma-4-31b-it_estimate
1240,Gà xào thơm bông cải,20,10,gemma-4-31b-it_estimate
1241,Canh ba màu,20,30,gemma-4-31b-it_estimate
1242,Cuốn thịt ram mắm tép,40,20,gemma-4-31b-it_estimate
1243,Cá thu kho nước tương,20,25,gemma-4-31b-it_estimate
1244,Mực nhồi thịt xốt cà,30,25,gemma-4-31b-it_estimate
1245,Gà viên chiên,30,20,gemma-4-31b-it_estimate
1246,Cá chiên xốt me,25,20,gemma-4-31b-it_estimate
1247,Mực xào chua cay,20,15,gemma-4-31b-it_estimate
1248,Ngồng cải hấp tôm,30,20,gemma-4-31b-it_estimate
1249,Tôm càng rim tỏi,30,15,gemma-4-31b-it_estimate
1250,Rau xào thập cẩm,20,10,gemma-4-31b-it_estimate
1251,Canh khoai tím hột lựu,15,15,gemma-4-31b-it_estimate
1252,Canh bí đao dồn thịt,25,25,gemma-4-31b-it_estimate
1253,Gà xào tương hột,20,15,gemma-4-31b-it_estimate
1254,Canh sườn củ cải muối,30,30,gemma-4-31b-it_estimate
1255,Mực muối rim thịt,45,20,gemma-4-31b-it_estimate
1256,Ếch xào lá lốt,30,15,gemma-4-31b-it_estimate
1257,Giò heo kho quế,30,60,gemma-4-31b-it_estimate
1258,Bông bí chiên giòn chay,45,15,gemma-4-31b-it_estimate
1259,Chả mực chiên,30,15,gemma-4-31b-it_estimate
1260,Súp tóc tiên bí đao,20,15,gemma-4-31b-it_estimate
1261,Đuôi heo hầm măng,45,20,gemma-4-31b-it_estimate
1262,Thịt quay chay,20,30,gemma-4-31b-it_estimate
1263,Thịt bò kho tàu,30,45,gemma-4-31b-it_estimate
1264,Sườn chay nấu đậu,30,30,gemma-4-31b-it_estimate
1265,Cơm tôm bí đỏ,20,15,gemma-4-31b-it_estimate
1266,Xúc xích chiên xù,15,10,gemma-4-31b-it_estimate
1267,Cật heo xào bí ngòi,20,10,gemma-4-31b-it_estimate
1268,Sườn cốt lết xốt dầu hào,20,25,gemma-4-31b-it_estimate
1269,Tim heo hầm hạt sen,20,30,gemma-4-31b-it_estimate
1270,Cá hồi xốt cay,15,15,gemma-4-31b-it_estimate
1271,Thịt gà nấu long nhãn,30,25,gemma-4-31b-it_estimate
1272,Cá cuộn cải chiên xù,30,15,gemma-4-31b-it_estimate
1273,Mực kho củ cải,20,15,gemma-4-31b-it_estimate
1274,Nấm chiên xốt tôm,20,20,gemma-4-31b-it_estimate
1275,Heo quay xào kim chi cà bát,25,15,gemma-4-31b-it_estimate
1276,Đậu rồng xào tép,15,10,gemma-4-31b-it_estimate
1277,Canh gà nấu khoai môn,20,30,gemma-4-31b-it_estimate
1278,Canh hến nấu bầu,15,15,gemma-4-31b-it_estimate
1279,Nghêu xào lá lốt,25,15,gemma-4-31b-it_estimate
1280,Tôm thịt kho măng,30,20,gemma-4-31b-it_estimate
1281,Cá hồi cuộn măng tây,25,15,gemma-4-31b-it_estimate
1282,Mực xốt cay,40,20,gemma-4-31b-it_estimate
1283,Canh sườn khoai sọ,20,20,gemma-4-31b-it_estimate
1284,Thịt ba rọi xào nấm,20,15,gemma-4-31b-it_estimate
1285,Xúc xích xào khoai tây,25,10,gemma-4-31b-it_estimate
1286,Khổ qua xào trứng thịt bằm,15,10,gemma-4-31b-it_estimate
1287,Khoai tây xào kim chi,20,15,gemma-4-31b-it_estimate
1288,Cơm sen cốm,30,20,gemma-4-31b-it_estimate
1289,Gà cuộn xôi chiên,30,30,gemma-4-31b-it_estimate
1290,Tàu hủ ky chiên xả ớt,20,15,gemma-4-31b-it_estimate
1291,Giá hẹ xào lòng gà,20,10,gemma-4-31b-it_estimate
1292,Canh bông súng nấu tôm,20,15,gemma-4-31b-it_estimate
1293,Rau muống xào mắm ruốc,25,10,gemma-4-31b-it_estimate
1294,Gà nấu trái lê,20,30,gemma-4-31b-it_estimate
1295,Giò heo hầm bông atiso,20,25,gemma-4-31b-it_estimate
1296,Canh cá rau đay,25,20,gemma-4-31b-it_estimate
1297,Canh đuôi heo củ sen,20,30,gemma-4-31b-it_estimate
1298,Canh ốc nấu tía tô,25,15,gemini-3.1-flash-lite-preview_estimate
1299,Bò cuộn nấm kim châm,30,15,gemini-3.1-flash-lite-preview_estimate
1300,Mực chiên ngũ sắc,40,20,gemini-3.1-flash-lite-preview_estimate
1301,Chả giò mực,30,15,gemini-3.1-flash-lite-preview_estimate
1302,Súp hột lựu chay,40,30,gemini-3.1-flash-lite-preview_estimate
1303,Gỏi cuốn 3 loại,35,10,gemini-3.1-flash-lite-preview_estimate
1304,Tôm chiên hoành thánh,25,10,gemma-4-31b-it_estimate
1305,Cá kèo kho rau răm,20,20,gemma-4-31b-it_estimate
1306,Cà tím hấp nước tương tỏi,15,15,gemma-4-31b-it_estimate
1307,Súp nghêu chua cay,20,25,gemma-4-31b-it_estimate
1308,Canh gà nấu bông cải,20,30,gemma-4-31b-it_estimate
1309,Đậu hũ khìa,30,30,gemma-4-31b-it_estimate
1310,Rau củ chiên tẩm nước tương,20,25,gemma-4-31b-it_estimate
1311,Súp nghêu rau củ,30,45,gemma-4-31b-it_estimate
1312,Chả nghêu húng quế,30,20,gemma-4-31b-it_estimate
1313,Canh bí đỏ đậu xanh,30,25,gemma-4-31b-it_estimate
1314,Chả nấm chiên giòn,20,15,gemma-4-31b-it_estimate
1315,Lạp xưởng xào ngũ sắc,25,15,gemma-4-31b-it_estimate
1316,Sườn kho nấm,20,30,gemma-4-31b-it_estimate
1317,Bí ngòi xào hải sản,20,15,gemma-4-31b-it_estimate
1318,Ếch xào bồn bồn,20,15,gemma-4-31b-it_estimate
1319,Salad dồi quẩy,20,15,gemma-4-31b-it_estimate
1320,Ếch xào cải chua,15,15,gemma-4-31b-it_estimate
1321,Cá điêu hồng xốt hạt lựu,25,20,gemma-4-31b-it_estimate
1322,Trái cây và rau củ chiên giòn,20,15,gemma-4-31b-it_estimate
1323,Cá tai tượng hấp xì dầu,30,30,gemma-4-31b-it_estimate
1324,Tôm xào hạnh nhân chay,15,10,gemma-4-31b-it_estimate
1325,Cá thác lác bách hoa,30,15,gemma-4-31b-it_estimate
1326,Cá rô kho cà bát,30,30,gemma-4-31b-it_estimate
1327,Canh măng khô đuôi bò,60,60,gemma-4-31b-it_estimate
1328,Canh rau dền khoai sọ,15,15,gemma-4-31b-it_estimate
1329,Cá lóc xào lưu ly,20,20,gemma-4-31b-it_estimate
1330,Củ sắn xào thịt,20,10,gemma-4-31b-it_estimate
1331,Sườn kho đậu hũ non,20,20,gemma-4-31b-it_estimate
1332,Rau củ xào hỷ lạc,15,10,gemma-4-31b-it_estimate
1333,Lươn om chuối đậu,30,20,gemma-4-31b-it_estimate
1334,Củ sen chiên tôm,30,15,gemma-4-31b-it_estimate
1335,Cải thảo xào tim heo,20,10,gemma-4-31b-it_estimate
1336,Canh gà nấu khoai tây,20,30,gemma-4-31b-it_estimate
1337,Chả bắp,20,20,gemma-4-31b-it_estimate
1338,Kiểm,60,60,gemma-4-31b-it_estimate
1339,Bạch tuộc xào chua cay,20,15,gemma-4-31b-it_estimate
1340,Tôm xào sả cay,15,10,gemma-4-31b-it_estimate
1341,Gà kho hành phi,30,25,gemma-4-31b-it_estimate
1342,Đậu hũ xốt nấm,15,15,gemma-4-31b-it_estimate
1343,Dừa kho ngũ vị,20,30,gemma-4-31b-it_estimate
1344,Cua nấm xào măng tây,15,10,gemma-4-31b-it_estimate
1345,Mắm lóc chưng,20,20,gemma-4-31b-it_estimate
1346,Cá đối kho cải chua,30,30,gemma-4-31b-it_estimate
1347,Canh cá rô rau nhút,20,20,gemma-4-31b-it_estimate
1348,Cồi sò điệp chiên khoai,20,10,gemma-4-31b-it_estimate
1349,Gà kho củ cải muối,30,25,gemma-4-31b-it_estimate
1350,Nấm hấp sả,20,10,gemma-4-31b-it_estimate
1351,Lươn om khoai sọ,30,30,gemma-4-31b-it_estimate
1352,Tôm thịt kho quẹt,15,20,gemma-4-31b-it_estimate
1353,Thịt bò xào cần nước,15,10,gemma-4-31b-it_estimate
1354,Gà xào hạnh nhân,30,25,gemma-4-31b-it_estimate
1355,Canh mít non củ năng,20,15,gemma-4-31b-it_estimate
1356,Canh cá chim nấu ngót,20,20,gemma-4-31b-it_estimate
1357,Canh long thả,25,15,gemma-4-31b-it_estimate
1358,Canh ếch lá me non,20,15,gemma-4-31b-it_estimate
1359,Vịt kho sấu,30,40,gemma-4-31b-it_estimate
1360,Rau củ chiên giòn,20,15,gemma-4-31b-it_estimate
1361,Ốc móng tay xào tiêu xanh,20,15,gemma-4-31b-it_estimate
1362,Lươn kho sả ớt,25,30,gemma-4-31b-it_estimate
1363,Bánh hến chiên,20,20,gemma-4-31b-it_estimate
1364,Thịt ram xốt mayonnaise,20,15,gemma-4-31b-it_estimate
1365,Lưỡi heo xào riềng sả,30,15,gemma-4-31b-it_estimate
1366,Thịt kho nước tương giấm,30,45,gemma-4-31b-it_estimate
1367,Heo viên chiên xù,30,20,gemma-4-31b-it_estimate
1368,Cá long tong kho lạt,25,30,gemma-4-31b-it_estimate
1369,Cá đối kho cà chua,20,35,gemma-4-31b-it_estimate
1370,Canh nghêu mồng tơi,20,15,gemma-4-31b-it_estimate
1371,Canh rau tập tàng,20,15,gemma-4-31b-it_estimate
1372,Trứng chiên rau củ xốt mayonnaise,15,10,gemma-4-31b-it_estimate
1373,Canh chua chem chép,30,15,gemma-4-31b-it_estimate
1374,Cá bông lau kho tộ,20,30,gemma-4-31b-it_estimate
1375,Nghêu hấp nước tương,20,10,gemma-4-31b-it_estimate
1376,Củ sen hấp thập cẩm,30,20,gemma-4-31b-it_estimate
1377,Đậu bắp xào tôm,20,10,gemma-4-31b-it_estimate
1378,Cá lóc kho củ cải,25,30,gemma-4-31b-it_estimate
1379,Cá ba sa om xốt mayonnaise,25,20,gemma-4-31b-it_estimate
1380,Cơm chiên trái thơm,30,20,gemma-4-31b-it_estimate
1381,Canh bí ngòi nấu nấm,15,20,gemma-4-31b-it_estimate
1382,Thịt heo chiên xù,20,15,manual_estimate
1383,Cá xào cần tỏi,15,10,manual_estimate
1384,Cà chua nhồi đậu hũ,25,20,manual_estimate
1385,Canh măng giò heo,30,45,gemma-4-31b-it_estimate
1386,Canh cá lóc rau cần,20,20,gemma-4-31b-it_estimate
1387,Cá rô kho tộ,30,30,gemma-4-31b-it_estimate
1388,Ếch xào lăn,30,15,gemma-4-31b-it_estimate
1389,Thịt vịt xào bầu,20,10,gemma-4-31b-it_estimate
1390,Cải rổ xào trứng muối,15,10,gemma-4-31b-it_estimate
1391,Gà ram gừng,20,25,gemma-4-31b-it_estimate
1392,Sườn ram mặn,20,30,gemma-4-31b-it_estimate
1393,Tôm rim thịt ba chỉ,20,15,gemma-4-31b-it_estimate
1394,Canh cá rô nấu cải bẹ xanh,20,25,gemma-4-31b-it_estimate
1395,Canh chua cá lóc,30,25,gemma-4-31b-it_estimate
1396,Canh cá rau cần,25,30,gemma-4-31b-it_estimate
1397,Cá chép kho quả sấu,20,45,gemma-4-31b-it_estimate
1398,Canh cá trân châu,30,30,gemma-4-31b-it_estimate
1399,Canh chua trái tắc,25,20,gemma-4-31b-it_estimate
1400,Cá trê kho rau răm,20,30,gemma-4-31b-it_estimate
1401,Cá xào lá quế,15,15,gemma-4-31b-it_estimate
1402,Hủ tiếu xào chay vị me,20,15,gemma-4-31b-it_estimate
1403,Ếch xào tía tô,20,20,gemma-4-31b-it_estimate
1404,Cá kho tàu,25,30,gemma-4-31b-it_estimate
1405,Chả nấm xốt chua ngọt,30,20,gemma-4-31b-it_estimate
1406,Ốc bươu kho gừng,120,20,gemma-4-31b-it_estimate
1407,Cá thu Nhật kho nước dừa,30,30,gemma-4-31b-it_estimate
1408,Bắp hạt xào gà giòn Mayonnaise,30,20,gemma-4-31b-it_estimate
1409,Sò điệp xào cần tây,20,10,gemma-4-31b-it_estimate
1410,Khô cá cơm kho khế,15,25,gemma-4-31b-it_estimate
1411,Cháo thập cẩm,15,45,gemma-4-31b-it_estimate
1412,Đậu que xào thịt,20,10,gemma-4-31b-it_estimate
1413,Khoai tây xào thịt bò,25,15,gemma-4-31b-it_estimate
1414,Canh song thủy,20,15,gemma-4-31b-it_estimate
1415,Ngồng cải xào bao tử cá basa,20,15,gemma-4-31b-it_estimate
1416,Vịt kho ngũ vị,30,45,gemma-4-31b-it_estimate
1417,Đậu bắp kho nước tương,15,20,gemma-4-31b-it_estimate
1418,Cá ngừ kho nước mía,20,40,gemma-4-31b-it_estimate
1419,Canh bí ngòi quấn tôm,25,10,gemma-4-31b-it_estimate
1420,Bao tử cá basa xào bạc hà,30,10,gemma-4-31b-it_estimate
1421,Trứng đúc hẹ,15,10,gemma-4-31b-it_estimate
1422,Bò xào ớt khô,25,10,gemma-4-31b-it_estimate
1423,Bò né hoa thiên lý,20,7,gemma-4-31b-it_estimate
1424,Canh gà thuốc bắc,20,70,gemma-4-31b-it_estimate
1425,Canh đuôi bò củ cải,30,45,gemma-4-31b-it_estimate
1426,Thịt kho củ sen tương hột,25,30,gemma-4-31b-it_estimate
1427,Bao tử kho dưa cải trứng cút,30,45,gemma-4-31b-it_estimate
1428,Cá đối kho cần tàu,20,30,gemma-4-31b-it_estimate
1429,Canh giò heo đu đủ hườm,25,60,gemma-4-31b-it_estimate
1430,Thịt om chuối xanh,20,45,gemma-4-31b-it_estimate
1431,Ếch kho tiêu xanh,25,30,gemma-4-31b-it_estimate
1432,Sườn xào chua ngọt,20,25,gemma-4-31b-it_estimate
1433,Bông thiên lý xào hải sản,20,10,gemma-4-31b-it_estimate
1434,Cá thu xốt xòai tượng,15,10,gemma-4-31b-it_estimate
1435,Bún xào chay,20,10,gemma-4-31b-it_estimate
1436,Lẩu đuôi bò cay,30,60,gemma-4-31b-it_estimate
1437,Cá điêu hồng kho tương bần,25,40,gemma-4-31b-it_estimate
1438,Măng le xào gan,30,15,gemma-4-31b-it_estimate
1439,Sò lông kho tiêu xanh,20,20,gemma-4-31b-it_estimate
1440,Bắp cải cuộn thịt kho bơ,30,20,gemma-4-31b-it_estimate
1441,Canh mồng tơi bắp nụ,20,10,gemma-4-31b-it_estimate
1442,Gà xào giấm gừng,20,10,gemma-4-31b-it_estimate
1443,Bò xào lăn,25,12,gemma-4-31b-it_estimate
1444,Thịt bò xào kiểu Hàn Quốc,20,8,gemma-4-31b-it_estimate
1445,Canh riêu cá chép,20,30,gemma-4-31b-it_estimate
1446,Cánh gà kho khoai môn,15,20,gemma-4-31b-it_estimate
1447,Sườn chiên xốt chanh dây,25,35,gemma-4-31b-it_estimate
1448,Canh hến nấu khế,30,15,gemma-4-31b-it_estimate
1449,Canh chua măng,20,25,gemma-4-31b-it_estimate
1450,Bao tử khìa tiêu xanh,30,30,gemma-4-31b-it_estimate
1451,Gà kho me,20,25,gemma-4-31b-it_estimate
1452,Sườn xào bắp non,20,15,gemma-4-31b-it_estimate
1453,Lưỡi heo kho quế,25,45,gemma-4-31b-it_estimate
1454,Miến xào đậu ngự,20,10,gemma-4-31b-it_estimate
1455,Cà bung thịt heo,20,25,gemma-4-31b-it_estimate
1456,Nấm đùi gà kho gừng,15,15,gemma-4-31b-it_estimate
1457,Canh đu đủ lá lốt,15,20,gemma-4-31b-it_estimate
